"row ID","Age","Employment class","Fnlwgt","Education level","Education years","Marital status","Occupation","Relationship status","Race","Sex","Capital gain","Capital loss","Work hours per week","Native country","Salary","Prediction (Salary)"
"24432",33,"Private",315143,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"Cuba",,">50K"
"24436",36,"Self-emp-not-inc",405644,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"Mexico",,"<=50K"
"24451",50,"Self-emp-inc",120781,"Bachelors",13,"Married-civ-spouse","Sales","Husband","Asian-Pac-Islander","Male",0,0,60,"South",,">50K"
"24459",57,"Self-emp-inc",107617,"HS-grad",9,"Separated","Farming-fishing","Not-in-family","White","Male",0,0,60,"United-States",,">50K"
"24464",74,"Private",188709,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,50,"United-States",,">50K"
"24466",65,"Private",173674,"HS-grad",9,"Divorced","Other-service","Other-relative","White","Female",0,0,14,"United-States",,"<=50K"
"24468",44,"Private",322391,"11th",7,"Separated","Other-service","Unmarried","Black","Female",0,0,30,"United-States",,"<=50K"
"24472",43,"Private",88233,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States",,"<=50K"
"24476",23,"Private",160968,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States",,"<=50K"
"24480",40,"Private",115932,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"Ireland",,">50K"
"24487",27,"Private",69132,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"24488",34,"Private",207301,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,20,"United-States",,"<=50K"
"24489",37,"Private",179671,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"24490",66,"Self-emp-not-inc",140456,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24500",45,"Private",167617,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24501",55,"Local-gov",254949,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24504",49,"Private",144396,"11th",7,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States",,"<=50K"
"24508",27,"Local-gov",125442,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",,"<=50K"
"24512",33,"Private",235847,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",,">50K"
"24515",70,"Private",236055,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,35,"United-States",,"<=50K"
"24520",71,"Federal-gov",422149,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",20051,0,40,"United-States",,">50K"
"24521",31,"Private",174201,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24528",48,"State-gov",31141,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,1902,40,"United-States",,">50K"
"24529",53,"Private",281425,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",,">50K"
"24532",32,"Federal-gov",82393,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,56,"United-States",,">50K"
"24534",49,"Private",165513,"Some-college",10,"Divorced","Handlers-cleaners","Unmarried","Black","Female",0,0,40,"United-States",,"<=50K"
"24536",31,"Private",226696,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States",,">50K"
"24537",53,"Private",195813,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","Other","Male",5178,0,40,"Puerto-Rico",,">50K"
"24540",36,"Private",235371,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"24543",67,"Self-emp-inc",171564,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","White","Female",20051,0,30,"England",,">50K"
"24546",37,"Private",282872,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1628,40,"United-States",,"<=50K"
"24553",18,"Private",210828,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","Other","Male",0,0,30,"United-States",,"<=50K"
"24554",41,"Private",297186,"HS-grad",9,"Married-civ-spouse","Transport-moving","Wife","White","Female",0,0,40,"United-States",,"<=50K"
"24564",19,"Private",231688,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,20,"United-States",,"<=50K"
"24569",50,"Private",289390,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,47,"United-States",,"<=50K"
"24576",53,"Private",129525,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",,">50K"
"24580",38,"Private",405284,"Bachelors",13,"Never-married","Other-service","Own-child","White","Female",0,0,35,"United-States",,"<=50K"
"24581",28,"Private",138269,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"24582",19,"Private",25429,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States",,"<=50K"
"24587",54,"Private",37289,"Masters",14,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,55,"United-States",,">50K"
"24591",31,"Private",197252,"7th-8th",4,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico",,"<=50K"
"24592",56,"Self-emp-inc",216636,"12th",8,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1651,40,"United-States",,"<=50K"
"24593",25,"Private",183575,"11th",7,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"24594",17,"Private",19752,"11th",7,"Never-married","Other-service","Own-child","Black","Female",0,0,25,"United-States",,"<=50K"
"24595",37,"Private",103925,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,68,"United-States",,"<=50K"
"24602",24,"Private",216129,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,1408,50,"United-States",,"<=50K"
"24604",33,"Self-emp-not-inc",67482,"Assoc-voc",11,"Divorced","Other-service","Unmarried","White","Female",0,0,99,"United-States",,"<=50K"
"24609",44,"Private",219441,"10th",6,"Never-married","Sales","Unmarried","Other","Female",0,0,35,"Dominican-Republic",,"<=50K"
"24613",30,"Private",163604,"Bachelors",13,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,55,"United-States",,">50K"
"24617",33,"Private",213308,"Assoc-voc",11,"Separated","Adm-clerical","Own-child","Black","Female",0,0,50,"United-States",,"<=50K"
"24622",58,"Private",293399,"11th",7,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"24625",42,"Private",366180,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",,">50K"
"24627",35,"Private",189382,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"24639",36,"Private",469056,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Female",0,0,25,"United-States",,"<=50K"
"24641",43,"Private",302041,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States",,"<=50K"
"24643",42,"Private",185413,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24644",33,"Federal-gov",26543,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",,">50K"
"24645",23,"Federal-gov",163870,"Some-college",10,"Never-married","Armed-Forces","Other-relative","White","Male",0,0,40,"United-States",,"<=50K"
"24646",21,"Private",240063,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States",,"<=50K"
"24647",48,"Private",208748,"5th-6th",3,"Divorced","Machine-op-inspct","Unmarried","Other","Female",0,0,40,"Dominican-Republic",,"<=50K"
"24653",17,"Private",138293,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,15,"United-States",,"<=50K"
"24655",39,"Private",190297,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,55,"United-States",,">50K"
"24659",25,"Private",378322,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,2001,50,"United-States",,"<=50K"
"24661",56,"Private",116143,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",5178,0,44,"United-States",,">50K"
"24663",64,"Local-gov",190660,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States",,">50K"
"24666",36,"Private",58343,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",3103,0,42,"United-States",,">50K"
"24667",44,"Federal-gov",161240,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"24669",23,"Private",148709,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Other-relative","White","Female",0,0,35,"United-States",,"<=50K"
"24672",45,"Private",274689,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",,"<=50K"
"24682",46,"Private",121124,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",,">50K"
"24685",59,"Self-emp-inc",169982,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",,">50K"
"24695",19,"Private",144911,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States",,"<=50K"
"24705",27,"Private",302406,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",,"<=50K"
"24709",36,"Local-gov",101481,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States",,"<=50K"
"24710",54,"Self-emp-not-inc",46704,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",,">50K"
"24711",49,"Private",233639,"11th",7,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"United-States",,"<=50K"
"24712",68,"Local-gov",31725,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24718",26,"Private",162302,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Philippines",,"<=50K"
"24724",26,"Private",194352,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States",,"<=50K"
"24725",24,"Private",194096,"HS-grad",9,"Never-married","Prof-specialty","Own-child","White","Female",0,0,45,"United-States",,"<=50K"
"24728",27,"Private",164607,"Bachelors",13,"Separated","Tech-support","Own-child","White","Male",0,0,50,"United-States",,"<=50K"
"24734",45,"Local-gov",56841,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",,">50K"
"24736",69,"Local-gov",197288,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"United-States",,"<=50K"
"24737",58,"Self-emp-not-inc",157786,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24738",22,"Private",110684,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States",,"<=50K"
"24739",58,"Self-emp-not-inc",140729,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,35,"United-States",,"<=50K"
"24743",46,"Private",171199,"Bachelors",13,"Divorced","Machine-op-inspct","Unmarried","Other","Female",0,0,40,"Puerto-Rico",,"<=50K"
"24747",43,"Private",171888,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States",,"<=50K"
"24752",35,"Private",96824,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States",,"<=50K"
"24755",25,"Private",204536,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States",,"<=50K"
"24762",41,"Private",126076,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,50,"United-States",,"<=50K"
"24765",52,"Self-emp-inc",561489,"Masters",14,"Divorced","Exec-managerial","Not-in-family","Black","Female",0,0,50,"United-States",,"<=50K"
"24769",34,"Local-gov",143766,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"United-States",,"<=50K"
"24778",54,"Private",225307,"11th",7,"Divorced","Craft-repair","Own-child","White","Female",0,0,50,"United-States",,">50K"
"24780",50,"Private",187830,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",,">50K"
"24784",32,"Self-emp-not-inc",27939,"Some-college",10,"Married-civ-spouse","Sales","Husband","Amer-Indian-Eskimo","Male",0,0,60,"United-States",,"<=50K"
"24786",30,"Private",140790,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",,"<=50K"
"24787",34,"Private",226629,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,40,"Mexico",,"<=50K"
"24788",51,"Private",228516,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,45,"Columbia",,"<=50K"
"24791",37,"Private",149297,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","Amer-Indian-Eskimo","Male",0,0,30,"United-States",,"<=50K"
"24793",39,"Private",175232,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",,"<=50K"
"24797",68,"Private",144056,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",3818,0,40,"United-States",,"<=50K"
"24798",46,"Private",45363,"Prof-school",15,"Divorced","Prof-specialty","Not-in-family","White","Male",0,2824,40,"United-States",,">50K"
"24800",23,"Private",115326,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States",,"<=50K"
"24822",24,"Private",214555,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24825",25,"Private",75821,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States",,"<=50K"
"24828",35,"Private",282979,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",5178,0,50,"United-States",,">50K"
"24829",36,"Private",166549,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,55,"United-States",,"<=50K"
"24832",30,"Private",227551,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24834",39,"Private",169249,"HS-grad",9,"Separated","Other-service","Other-relative","Black","Male",0,0,40,"United-States",,"<=50K"
"24836",39,"Private",224566,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",,"<=50K"
"24839",29,"Private",210498,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24849",35,"Local-gov",177305,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,2377,40,"United-States",,"<=50K"
"24855",36,"Private",209993,"1st-4th",2,"Widowed","Other-service","Other-relative","White","Female",0,0,20,"Mexico",,"<=50K"
"24857",37,"Private",201259,"11th",7,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,65,"United-States",,"<=50K"
"24859",53,"Private",96062,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1740,40,"United-States",,"<=50K"
"24860",36,"Local-gov",578377,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",,"<=50K"
"24861",30,"Private",509500,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",4787,0,45,"United-States",,">50K"
"24866",23,"Private",187513,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,32,"United-States",,"<=50K"
"24873",31,"Private",209538,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,55,"United-States",,"<=50K"
"24874",27,"Private",244402,"Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",,">50K"
"24876",37,"Self-emp-not-inc",298444,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24878",18,"Private",311795,"12th",8,"Never-married","Sales","Own-child","Black","Female",0,0,20,"United-States",,"<=50K"
"24879",42,"Private",155972,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",,"<=50K"
"24888",37,"Private",140713,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"Jamaica",,">50K"
"24892",36,"Federal-gov",359249,"Some-college",10,"Separated","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States",,"<=50K"
